8.524626159667968750e+01,1.036571502685546875e+02,1.719224853515625000e+02,1.032656784057617188e+02,1.302368011474609375e+02,1.432977600097656250e+02,9.832458496093750000e+01,1.806852264404296875e+02,1.619291381835937500e+02,1.809459686279296875e+02
8.324292755126953125e+01,1.023675918579101562e+02,1.710638580322265625e+02,1.052295761108398438e+02,1.279442596435546875e+02,1.428707733154296875e+02,9.530806732177734375e+01,1.811203155517578125e+02,1.599319000244140625e+02,1.819135284423828125e+02
8.424089813232421875e+01,1.034869232177734375e+02,1.729009399414062500e+02,1.038658142089843750e+02,1.307229614257812500e+02,1.405445098876953125e+02,9.887873840332031250e+01,1.814136047363281250e+02,1.626304931640625000e+02,1.808060455322265625e+02
8.377455139160156250e+01,1.048406448364257812e+02,1.695093536376953125e+02,1.022324676513671875e+02,1.260321884155273438e+02,1.423553924560546875e+02,9.552833557128906250e+01,1.826776275634765625e+02,1.572784118652343750e+02,1.816399993896484375e+02
8.592698669433593750e+01,1.027826614379882812e+02,1.719548034667968750e+02,1.042603302001953125e+02,1.317093658447265625e+02,1.439591369628906250e+02,9.886367797851562500e+01,1.823521728515625000e+02,1.610084228515625000e+02,1.824684448242187500e+02
8.513725280761718750e+01,1.041148834228515625e+02,1.715984039306640625e+02,1.031543960571289062e+02,1.292449798583984375e+02,1.428847961425781250e+02,9.782915496826171875e+01,1.811110076904296875e+02,1.614311218261718750e+02,1.814326782226562500e+02
8.206098175048828125e+01,1.050700225830078125e+02,1.707964172363281250e+02,1.018255462646484375e+02,1.309624786376953125e+02,1.469369659423828125e+02,9.545043182373046875e+01,1.834510192871093750e+02,1.630440216064453125e+02,1.825041809082031250e+02
8.790348052978515625e+01,1.040800094604492188e+02,1.738192291259765625e+02,1.029138031005859375e+02,1.307974700927734375e+02,1.433807678222656250e+02,9.950125885009765625e+01,1.795389862060546875e+02,1.664732055664062500e+02,1.791561126708984375e+02
8.256697845458984375e+01,1.051650314331054688e+02,1.698711242675781250e+02,1.023337402343750000e+02,1.286310577392578125e+02,1.420474853515625000e+02,9.806374359130859375e+01,1.839760894775390625e+02,1.589794464111328125e+02,1.826748657226562500e+02
8.340647125244140625e+01,1.047971954345703125e+02,1.694661254882812500e+02,1.026305236816406250e+02,1.281506500244140625e+02,1.422807312011718750e+02,9.670903015136718750e+01,1.835220184326171875e+02,1.610832519531250000e+02,1.825613250732421875e+02
8.629496002197265625e+01,1.034801101684570312e+02,1.712895050048828125e+02,1.035004196166992188e+02,1.288104705810546875e+02,1.431279449462890625e+02,9.846586608886718750e+01,1.814142150878906250e+02,1.612471923828125000e+02,1.809030303955078125e+02
8.449401855468750000e+01,1.036522903442382812e+02,1.703341369628906250e+02,1.034352340698242188e+02,1.307525329589843750e+02,1.417083740234375000e+02,9.798377227783203125e+01,1.826644439697265625e+02,1.615657043457031250e+02,1.823561401367187500e+02
8.863807678222656250e+01,1.034216156005859375e+02,1.726709594726562500e+02,1.035144882202148438e+02,1.350707397460937500e+02,1.404853515625000000e+02,1.021302032470703125e+02,1.829002075195312500e+02,1.640225067138671875e+02,1.823576660156250000e+02
8.382351684570312500e+01,1.035394210815429688e+02,1.721821441650390625e+02,1.037199096679687500e+02,1.302884216308593750e+02,1.431621246337890625e+02,9.842828369140625000e+01,1.822967376708984375e+02,1.626289978027343750e+02,1.806676635742187500e+02
8.459207916259765625e+01,1.046645126342773438e+02,1.704371948242187500e+02,1.032785873413085938e+02,1.291520233154296875e+02,1.458818206787109375e+02,9.840894317626953125e+01,1.842011871337890625e+02,1.602561340332031250e+02,1.846577301025390625e+02
8.275271606445312500e+01,1.042983245849609375e+02,1.687594451904296875e+02,1.027151794433593750e+02,1.287623748779296875e+02,1.412739868164062500e+02,9.698046112060546875e+01,1.811576080322265625e+02,1.590698852539062500e+02,1.804938507080078125e+02
8.498176574707031250e+01,1.036556091308593750e+02,1.710010528564453125e+02,1.035689773559570312e+02,1.290787200927734375e+02,1.426166687011718750e+02,9.858657073974609375e+01,1.823364715576171875e+02,1.613635406494140625e+02,1.816700592041015625e+02
8.470183563232421875e+01,1.040609741210937500e+02,1.718899536132812500e+02,1.030577621459960938e+02,1.296114349365234375e+02,1.440833435058593750e+02,9.737285614013671875e+01,1.813905487060546875e+02,1.616328887939453125e+02,1.811407928466796875e+02
8.382096099853515625e+01,1.026306304931640625e+02,1.720102386474609375e+02,1.038981628417968750e+02,1.305155334472656250e+02,1.418551635742187500e+02,9.840161132812500000e+01,1.801900329589843750e+02,1.609016113281250000e+02,1.814075927734375000e+02
8.237653350830078125e+01,1.040842742919921875e+02,1.709084625244140625e+02,1.028625335693359375e+02,1.310240936279296875e+02,1.425970153808593750e+02,9.765048217773437500e+01,1.810924987792968750e+02,1.618705596923828125e+02,1.803600311279296875e+02
8.526491546630859375e+01,1.036122512817382812e+02,1.717179870605468750e+02,1.037400360107421875e+02,1.325607147216796875e+02,1.418512268066406250e+02,9.891946411132812500e+01,1.815912933349609375e+02,1.622809295654296875e+02,1.819715576171875000e+02
8.427931213378906250e+01,1.039559020996093750e+02,1.706045379638671875e+02,1.034129791259765625e+02,1.324156646728515625e+02,1.440437622070312500e+02,9.716371154785156250e+01,1.844208679199218750e+02,1.602685546875000000e+02,1.835983276367187500e+02
8.447230529785156250e+01,1.029083404541015625e+02,1.704104156494140625e+02,1.039224929809570312e+02,1.284878997802734375e+02,1.423998718261718750e+02,9.723294067382812500e+01,1.809318695068359375e+02,1.595559082031250000e+02,1.805065155029296875e+02
8.321434783935546875e+01,1.036865768432617188e+02,1.735418243408203125e+02,1.031452026367187500e+02,1.261490707397460938e+02,1.423859100341796875e+02,9.767948913574218750e+01,1.822172698974609375e+02,1.610384521484375000e+02,1.812511901855468750e+02
8.533751678466796875e+01,1.028292770385742188e+02,1.716765441894531250e+02,1.043780975341796875e+02,1.305789337158203125e+02,1.415254058837890625e+02,9.818653106689453125e+01,1.821667633056640625e+02,1.597940063476562500e+02,1.824186859130859375e+02
8.667862701416015625e+01,1.038870849609375000e+02,1.710516815185546875e+02,1.036832351684570312e+02,1.298462066650390625e+02,1.436877746582031250e+02,9.802549743652343750e+01,1.821998596191406250e+02,1.610275726318359375e+02,1.829093170166015625e+02
8.441488647460937500e+01,1.048015365600585938e+02,1.708185882568359375e+02,1.030368347167968750e+02,1.326025390625000000e+02,1.440512695312500000e+02,1.008668441772460938e+02,1.821721496582031250e+02,1.611697082519531250e+02,1.810132751464843750e+02
8.230437469482421875e+01,1.036696395874023438e+02,1.726512451171875000e+02,1.037781677246093750e+02,1.281119995117187500e+02,1.447042846679687500e+02,9.753332519531250000e+01,1.807961730957031250e+02,1.618027954101562500e+02,1.797729492187500000e+02
8.429504394531250000e+01,1.035544509887695312e+02,1.721813964843750000e+02,1.036156234741210938e+02,1.296222076416015625e+02,1.429992370605468750e+02,9.789144134521484375e+01,1.831845092773437500e+02,1.608553771972656250e+02,1.834661102294921875e+02
8.265415954589843750e+01,1.040372314453125000e+02,1.723424224853515625e+02,1.030839767456054688e+02,1.284906616210937500e+02,1.440321350097656250e+02,9.914716339111328125e+01,1.805821228027343750e+02,1.626609039306640625e+02,1.786263580322265625e+02
8.418742370605468750e+01,1.042098999023437500e+02,1.732278289794921875e+02,1.038936080932617188e+02,1.299696197509765625e+02,1.459012756347656250e+02,9.981713867187500000e+01,1.868846435546875000e+02,1.641618347167968750e+02,1.827484588623046875e+02
8.441113281250000000e+01,1.042887420654296875e+02,1.700864410400390625e+02,1.028001937866210938e+02,1.293917999267578125e+02,1.420669860839843750e+02,9.819565582275390625e+01,1.817238311767578125e+02,1.607688903808593750e+02,1.817800598144531250e+02
8.410206604003906250e+01,1.041495056152343750e+02,1.692101287841796875e+02,1.030395126342773438e+02,1.280700531005859375e+02,1.430328063964843750e+02,9.623260498046875000e+01,1.826434478759765625e+02,1.594839935302734375e+02,1.824000549316406250e+02
8.389601898193359375e+01,1.045714797973632812e+02,1.697257843017578125e+02,1.022346649169921875e+02,1.281655426025390625e+02,1.428823089599609375e+02,9.844417572021484375e+01,1.813768920898437500e+02,1.596883392333984375e+02,1.810598907470703125e+02
8.172721099853515625e+01,1.041198120117187500e+02,1.696325073242187500e+02,1.032535247802734375e+02,1.261528930664062500e+02,1.412489929199218750e+02,9.315760040283203125e+01,1.817468566894531250e+02,1.587325439453125000e+02,1.826334991455078125e+02
8.545530700683593750e+01,1.039160995483398438e+02,1.714579772949218750e+02,1.033469467163085938e+02,1.285994415283203125e+02,1.447609863281250000e+02,9.895851898193359375e+01,1.836423645019531250e+02,1.602483367919921875e+02,1.844586791992187500e+02
8.306224060058593750e+01,1.036877136230468750e+02,1.714363098144531250e+02,1.033296813964843750e+02,1.285563049316406250e+02,1.428962249755859375e+02,9.587460327148437500e+01,1.818088226318359375e+02,1.612007598876953125e+02,1.813311157226562500e+02
8.626136779785156250e+01,1.040749969482421875e+02,1.743564453125000000e+02,1.034177627563476562e+02,1.297342376708984375e+02,1.439627075195312500e+02,9.752516174316406250e+01,1.813370208740234375e+02,1.620159149169921875e+02,1.816843109130859375e+02
8.590289306640625000e+01,1.040372238159179688e+02,1.708388214111328125e+02,1.029498748779296875e+02,1.327766113281250000e+02,1.428481445312500000e+02,9.846431732177734375e+01,1.818609771728515625e+02,1.627300872802734375e+02,1.805283508300781250e+02
8.566003417968750000e+01,1.039425354003906250e+02,1.704383544921875000e+02,1.032405166625976562e+02,1.284965972900390625e+02,1.439486694335937500e+02,9.919838714599609375e+01,1.810493164062500000e+02,1.588778991699218750e+02,1.821165161132812500e+02
8.353858947753906250e+01,1.041856079101562500e+02,1.698240814208984375e+02,1.031673507690429688e+02,1.292592773437500000e+02,1.429109802246093750e+02,9.752416229248046875e+01,1.827965393066406250e+02,1.616490020751953125e+02,1.823848724365234375e+02
8.511034393310546875e+01,1.034980468750000000e+02,1.706239166259765625e+02,1.036534194946289062e+02,1.307684326171875000e+02,1.435746154785156250e+02,9.941126251220703125e+01,1.824610443115234375e+02,1.612308502197265625e+02,1.816767120361328125e+02
8.345473480224609375e+01,1.038690872192382812e+02,1.693137664794921875e+02,1.025983734130859375e+02,1.286890411376953125e+02,1.404712371826171875e+02,9.637233734130859375e+01,1.805898742675781250e+02,1.604652862548828125e+02,1.810338134765625000e+02
8.348928070068359375e+01,1.041261138916015625e+02,1.700243835449218750e+02,1.028092193603515625e+02,1.318334350585937500e+02,1.412003631591796875e+02,9.696929168701171875e+01,1.810071258544921875e+02,1.626079559326171875e+02,1.815639801025390625e+02
8.541830444335937500e+01,1.032117156982421875e+02,1.724132385253906250e+02,1.034762344360351562e+02,1.266426315307617188e+02,1.415941009521484375e+02,9.672478485107421875e+01,1.814028167724609375e+02,1.611067657470703125e+02,1.808014068603515625e+02
8.448071289062500000e+01,1.038348312377929688e+02,1.712389068603515625e+02,1.030978164672851562e+02,1.316290893554687500e+02,1.415354003906250000e+02,9.830557250976562500e+01,1.804578094482421875e+02,1.619341430664062500e+02,1.794994506835937500e+02
8.635198974609375000e+01,1.037554016113281250e+02,1.710939941406250000e+02,1.033844451904296875e+02,1.306676025390625000e+02,1.423899841308593750e+02,9.807016754150390625e+01,1.827151641845703125e+02,1.616689453125000000e+02,1.826963806152343750e+02
8.407782745361328125e+01,1.038695144653320312e+02,1.707194061279296875e+02,1.032330627441406250e+02,1.286235046386718750e+02,1.422231903076171875e+02,9.757278442382812500e+01,1.817498168945312500e+02,1.611198730468750000e+02,1.805686950683593750e+02
8.495684051513671875e+01,1.034002609252929688e+02,1.711794891357421875e+02,1.035298690795898438e+02,1.315377197265625000e+02,1.408411712646484375e+02,9.889769744873046875e+01,1.801901245117187500e+02,1.616645202636718750e+02,1.797655944824218750e+02
8.601718139648437500e+01,1.033649978637695312e+02,1.737907409667968750e+02,1.035121231079101562e+02,1.329381103515625000e+02,1.420443420410156250e+02,1.003646469116210938e+02,1.803520965576171875e+02,1.628993530273437500e+02,1.803190460205078125e+02
8.422078704833984375e+01,1.031551971435546875e+02,1.696395416259765625e+02,1.038743438720703125e+02,1.274123229980468750e+02,1.426285247802734375e+02,9.660317230224609375e+01,1.826704101562500000e+02,1.594844055175781250e+02,1.816653289794921875e+02
8.161346435546875000e+01,1.040281448364257812e+02,1.691443023681640625e+02,1.032903518676757812e+02,1.284909973144531250e+02,1.418887634277343750e+02,9.706150054931640625e+01,1.817364501953125000e+02,1.611935272216796875e+02,1.822798461914062500e+02
8.626648712158203125e+01,1.034905166625976562e+02,1.728780212402343750e+02,1.033103027343750000e+02,1.298308258056640625e+02,1.420651855468750000e+02,1.004597702026367188e+02,1.823287658691406250e+02,1.632266387939453125e+02,1.828316345214843750e+02
8.451428985595703125e+01,1.031467208862304688e+02,1.702540740966796875e+02,1.043145599365234375e+02,1.308140869140625000e+02,1.456992950439453125e+02,9.648126220703125000e+01,1.813526916503906250e+02,1.605250244140625000e+02,1.817977142333984375e+02
8.469617462158203125e+01,1.031690902709960938e+02,1.725039672851562500e+02,1.037915039062500000e+02,1.301804656982421875e+02,1.433649444580078125e+02,9.956320190429687500e+01,1.811161499023437500e+02,1.618610687255859375e+02,1.802929840087890625e+02
8.552523040771484375e+01,1.043300170898437500e+02,1.720794067382812500e+02,1.033950805664062500e+02,1.305685272216796875e+02,1.421550445556640625e+02,9.965335083007812500e+01,1.819546203613281250e+02,1.622298278808593750e+02,1.826016540527343750e+02
8.471202087402343750e+01,1.041124496459960938e+02,1.728749389648437500e+02,1.033749694824218750e+02,1.319976959228515625e+02,1.416247100830078125e+02,9.968233489990234375e+01,1.822760925292968750e+02,1.640154418945312500e+02,1.830954742431640625e+02
8.324877929687500000e+01,1.029416809082031250e+02,1.726378936767578125e+02,1.037609710693359375e+02,1.262115402221679688e+02,1.420321350097656250e+02,9.926788330078125000e+01,1.830068817138671875e+02,1.607764282226562500e+02,1.810718841552734375e+02
8.452584838867187500e+01,1.030583648681640625e+02,1.726739196777343750e+02,1.043682861328125000e+02,1.311912078857421875e+02,1.434365997314453125e+02,1.000542373657226562e+02,1.826939697265625000e+02,1.620927276611328125e+02,1.825676727294921875e+02
8.465586090087890625e+01,1.040604324340820312e+02,1.702117767333984375e+02,1.030417709350585938e+02,1.303918914794921875e+02,1.429252166748046875e+02,9.759030151367187500e+01,1.811879425048828125e+02,1.620744323730468750e+02,1.807899169921875000e+02
8.421657562255859375e+01,1.033643951416015625e+02,1.690163574218750000e+02,1.037648468017578125e+02,1.238150482177734375e+02,1.422370605468750000e+02,9.525651550292968750e+01,1.824044036865234375e+02,1.586958923339843750e+02,1.818868560791015625e+02
8.079386901855468750e+01,1.035163269042968750e+02,1.705840148925781250e+02,1.033567123413085938e+02,1.260914230346679688e+02,1.439607849121093750e+02,9.585735321044921875e+01,1.815366210937500000e+02,1.581392974853515625e+02,1.818496551513671875e+02
8.432916259765625000e+01,1.046846389770507812e+02,1.694453277587890625e+02,1.022736282348632812e+02,1.278998794555664062e+02,1.430224304199218750e+02,9.649162292480468750e+01,1.823571014404296875e+02,1.621098632812500000e+02,1.813868408203125000e+02
8.254467773437500000e+01,1.035780563354492188e+02,1.694043579101562500e+02,1.033312377929687500e+02,1.256893157958984375e+02,1.424572143554687500e+02,9.532590484619140625e+01,1.805291137695312500e+02,1.590115203857421875e+02,1.805113220214843750e+02
8.348044586181640625e+01,1.033677520751953125e+02,1.701273040771484375e+02,1.037878570556640625e+02,1.283267059326171875e+02,1.423312835693359375e+02,9.552805328369140625e+01,1.820505371093750000e+02,1.592777709960937500e+02,1.815373382568359375e+02
8.430448913574218750e+01,1.042341537475585938e+02,1.700927276611328125e+02,1.033262939453125000e+02,1.285295715332031250e+02,1.428939514160156250e+02,9.871164703369140625e+01,1.808920593261718750e+02,1.589972991943359375e+02,1.798911895751953125e+02
8.253359222412109375e+01,1.031015548706054688e+02,1.719556884765625000e+02,1.039110260009765625e+02,1.311734161376953125e+02,1.428914184570312500e+02,9.705942535400390625e+01,1.812208404541015625e+02,1.624155426025390625e+02,1.807053222656250000e+02
8.468174743652343750e+01,1.042899398803710938e+02,1.703189392089843750e+02,1.029661483764648438e+02,1.287600402832031250e+02,1.431138763427734375e+02,9.634765625000000000e+01,1.817265777587890625e+02,1.600120544433593750e+02,1.812495117187500000e+02
8.651800537109375000e+01,1.036819152832031250e+02,1.718627471923828125e+02,1.037118530273437500e+02,1.280040740966796875e+02,1.411673278808593750e+02,9.810559082031250000e+01,1.816230926513671875e+02,1.607698974609375000e+02,1.823816223144531250e+02
8.651026916503906250e+01,1.041070938110351562e+02,1.708689270019531250e+02,1.032184677124023438e+02,1.307760009765625000e+02,1.431076660156250000e+02,9.846395111083984375e+01,1.823711242675781250e+02,1.628600921630859375e+02,1.810820312500000000e+02
8.464841461181640625e+01,1.040648880004882812e+02,1.701165924072265625e+02,1.029196701049804688e+02,1.291894836425781250e+02,1.423894500732421875e+02,1.002099456787109375e+02,1.810082855224609375e+02,1.620086059570312500e+02,1.808005523681640625e+02
8.568104553222656250e+01,1.028524017333984375e+02,1.733270568847656250e+02,1.045406112670898438e+02,1.329805297851562500e+02,1.450802612304687500e+02,9.822129821777343750e+01,1.832297668457031250e+02,1.624880981445312500e+02,1.831794433593750000e+02
8.334954833984375000e+01,1.038815460205078125e+02,1.719880523681640625e+02,1.031979370117187500e+02,1.292503967285156250e+02,1.413220977783203125e+02,9.672054290771484375e+01,1.807424926757812500e+02,1.583353576660156250e+02,1.808708038330078125e+02
8.271292114257812500e+01,1.039496841430664062e+02,1.698390197753906250e+02,1.030928268432617188e+02,1.321411437988281250e+02,1.412937622070312500e+02,9.870603179931640625e+01,1.803679656982421875e+02,1.627396850585937500e+02,1.797950134277343750e+02
8.518302154541015625e+01,1.031978607177734375e+02,1.695240173339843750e+02,1.038826980590820312e+02,1.288645629882812500e+02,1.445620880126953125e+02,9.846147155761718750e+01,1.844737854003906250e+02,1.608404846191406250e+02,1.838229827880859375e+02
8.094785308837890625e+01,1.045794448852539062e+02,1.702140502929687500e+02,1.030631561279296875e+02,1.294538269042968750e+02,1.424174652099609375e+02,9.681015777587890625e+01,1.843755645751953125e+02,1.612747039794921875e+02,1.826603851318359375e+02
8.500784301757812500e+01,1.035034332275390625e+02,1.702716064453125000e+02,1.037565917968750000e+02,1.316642150878906250e+02,1.436493530273437500e+02,9.982929992675781250e+01,1.826069030761718750e+02,1.621618194580078125e+02,1.825146484375000000e+02
8.312923431396484375e+01,1.045824508666992188e+02,1.658280944824218750e+02,1.031870346069335938e+02,1.314237823486328125e+02,1.462509460449218750e+02,9.684269714355468750e+01,1.820610656738281250e+02,1.585384368896484375e+02,1.811284484863281250e+02
8.587287139892578125e+01,1.042595520019531250e+02,1.717731018066406250e+02,1.031384353637695312e+02,1.310659790039062500e+02,1.424948272705078125e+02,9.969290161132812500e+01,1.832744293212890625e+02,1.625474700927734375e+02,1.829873046875000000e+02
8.518239593505859375e+01,1.036040267944335938e+02,1.717461853027343750e+02,1.035047531127929688e+02,1.308267364501953125e+02,1.424687652587890625e+02,9.862005615234375000e+01,1.815413208007812500e+02,1.629818725585937500e+02,1.806564331054687500e+02
8.465784454345703125e+01,1.054090957641601562e+02,1.734750366210937500e+02,1.027282333374023438e+02,1.305366058349609375e+02,1.474188690185546875e+02,9.941381835937500000e+01,1.888653106689453125e+02,1.616423950195312500e+02,1.862887725830078125e+02
8.253276062011718750e+01,1.052299270629882812e+02,1.692523956298828125e+02,1.020792922973632812e+02,1.270971221923828125e+02,1.444683990478515625e+02,9.584802246093750000e+01,1.862841644287109375e+02,1.577278594970703125e+02,1.867794342041015625e+02
8.339433288574218750e+01,1.040329132080078125e+02,1.712158966064453125e+02,1.028803253173828125e+02,1.297196960449218750e+02,1.430118103027343750e+02,9.741452789306640625e+01,1.827696075439453125e+02,1.586195831298828125e+02,1.825217285156250000e+02
8.508406829833984375e+01,1.032333221435546875e+02,1.678942413330078125e+02,1.041741943359375000e+02,1.299131774902343750e+02,1.447863311767578125e+02,9.868775177001953125e+01,1.825408172607421875e+02,1.587763214111328125e+02,1.812082672119140625e+02
8.630694580078125000e+01,1.035041961669921875e+02,1.723994903564453125e+02,1.040798034667968750e+02,1.294983673095703125e+02,1.441856079101562500e+02,9.911113739013671875e+01,1.809908599853515625e+02,1.641708679199218750e+02,1.812278900146484375e+02
8.478784179687500000e+01,1.046439132690429688e+02,1.696726989746093750e+02,1.029149856567382812e+02,1.322602844238281250e+02,1.434412841796875000e+02,9.837844848632812500e+01,1.826018829345703125e+02,1.602624511718750000e+02,1.828163757324218750e+02
8.342429351806640625e+01,1.035740890502929688e+02,1.690009002685546875e+02,1.035329208374023438e+02,1.288165893554687500e+02,1.420490112304687500e+02,9.599662780761718750e+01,1.806395874023437500e+02,1.604312744140625000e+02,1.813465576171875000e+02
8.402199554443359375e+01,1.037373580932617188e+02,1.696272277832031250e+02,1.035135192871093750e+02,1.267272262573242188e+02,1.422333679199218750e+02,9.767166900634765625e+01,1.810070953369140625e+02,1.593495635986328125e+02,1.809729766845703125e+02
8.433440399169921875e+01,1.030988388061523438e+02,1.688479919433593750e+02,1.037721252441406250e+02,1.299826049804687500e+02,1.423883056640625000e+02,9.767582702636718750e+01,1.803791351318359375e+02,1.587389068603515625e+02,1.799961547851562500e+02
8.358219146728515625e+01,1.027653808593750000e+02,1.710573425292968750e+02,1.042937240600585938e+02,1.269428024291992188e+02,1.451119995117187500e+02,9.727916717529296875e+01,1.801282043457031250e+02,1.597021789550781250e+02,1.811018829345703125e+02
8.385570526123046875e+01,1.032313613891601562e+02,1.730476989746093750e+02,1.042021408081054688e+02,1.267203521728515625e+02,1.430656127929687500e+02,9.604101562500000000e+01,1.824185028076171875e+02,1.593267517089843750e+02,1.815832519531250000e+02
8.355277252197265625e+01,1.037912979125976562e+02,1.727373352050781250e+02,1.039848632812500000e+02,1.303334197998046875e+02,1.439299163818359375e+02,9.745685577392578125e+01,1.827871551513671875e+02,1.645200653076171875e+02,1.837829895019531250e+02
8.456081390380859375e+01,1.034733657836914062e+02,1.705293121337890625e+02,1.037804336547851562e+02,1.299541931152343750e+02,1.425610504150390625e+02,9.751634216308593750e+01,1.819076080322265625e+02,1.620367736816406250e+02,1.820981597900390625e+02
8.798374938964843750e+01,1.041428909301757812e+02,1.714774780273437500e+02,1.031116714477539062e+02,1.306898651123046875e+02,1.428769226074218750e+02,1.001633987426757812e+02,1.841669311523437500e+02,1.616881408691406250e+02,1.826477508544921875e+02
8.381735992431640625e+01,1.037203903198242188e+02,1.705614318847656250e+02,1.035019531250000000e+02,1.273014602661132812e+02,1.422339477539062500e+02,9.519471740722656250e+01,1.820445709228515625e+02,1.585014801025390625e+02,1.809813232421875000e+02
8.522864532470703125e+01,1.041205444335937500e+02,1.724808349609375000e+02,1.033890457153320312e+02,1.311877441406250000e+02,1.455637969970703125e+02,9.928945922851562500e+01,1.826554870605468750e+02,1.650163879394531250e+02,1.814277038574218750e+02
8.425517272949218750e+01,1.030988159179687500e+02,1.710348052978515625e+02,1.043186111450195312e+02,1.260973892211914062e+02,1.410975036621093750e+02,9.626607513427734375e+01,1.803927307128906250e+02,1.579579315185546875e+02,1.819684906005859375e+02
8.183145904541015625e+01,1.037528762817382812e+02,1.701284942626953125e+02,1.036596755981445312e+02,1.305825042724609375e+02,1.411400451660156250e+02,9.689714050292968750e+01,1.811057891845703125e+02,1.593700103759765625e+02,1.805318756103515625e+02
8.377593994140625000e+01,1.043770904541015625e+02,1.710373992919921875e+02,1.028007965087890625e+02,1.291044311523437500e+02,1.431509246826171875e+02,9.748583984375000000e+01,1.827196655273437500e+02,1.614560394287109375e+02,1.814888000488281250e+02
8.605869293212890625e+01,1.039143981933593750e+02,1.702776641845703125e+02,1.028603515625000000e+02,1.273481063842773438e+02,1.441849212646484375e+02,9.729959869384765625e+01,1.829291839599609375e+02,1.588904724121093750e+02,1.839058227539062500e+02
8.095468139648437500e+01,1.034933547973632812e+02,1.716276855468750000e+02,1.029784622192382812e+02,1.257044906616210938e+02,1.422644653320312500e+02,9.591961669921875000e+01,1.805494384765625000e+02,1.577837829589843750e+02,1.826780242919921875e+02
8.365667724609375000e+01,1.032856979370117188e+02,1.679617919921875000e+02,1.040364151000976562e+02,1.266988220214843750e+02,1.409078216552734375e+02,9.517893981933593750e+01,1.791699676513671875e+02,1.590946350097656250e+02,1.810932312011718750e+02
8.456086730957031250e+01,1.033680114746093750e+02,1.715997467041015625e+02,1.037279281616210938e+02,1.286399841308593750e+02,1.427992095947265625e+02,9.749950408935546875e+01,1.824622955322265625e+02,1.606182556152343750e+02,1.824226684570312500e+02
8.561612701416015625e+01,1.033613815307617188e+02,1.708918457031250000e+02,1.040507431030273438e+02,1.273105621337890625e+02,1.437392883300781250e+02,9.779668426513671875e+01,1.821640472412109375e+02,1.605825805664062500e+02,1.825838623046875000e+02
8.345251464843750000e+01,1.039371414184570312e+02,1.704090118408203125e+02,1.032325820922851562e+02,1.278362045288085938e+02,1.429146881103515625e+02,9.708769226074218750e+01,1.801885223388671875e+02,1.587068481445312500e+02,1.798406219482421875e+02
8.510472106933593750e+01,1.032092590332031250e+02,1.729205932617187500e+02,1.040874633789062500e+02,1.303296813964843750e+02,1.432062988281250000e+02,9.884514617919921875e+01,1.820023803710937500e+02,1.615333099365234375e+02,1.815659332275390625e+02
